,Group,Player,Time,Order,Round,Date,Role,Round.num,Phase,Condition,First,Message,f,p,v,Before.After,playerA.wordcount,playerB.wordcount,playerA.numutterances,playerB.numutterances,playerA.wordsperutterance,playerB.wordsperutterance,Adjacency_pairs,Gender,Age,Education,ProlificPenn
1036,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:06:25,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,pilu,0,1,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1037,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,wefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1038,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1039,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,bufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1040,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,wuwofs,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1041,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:48:56,F,Round13,4/8/2019,guesser,13,2,unmatched,unmatched,efo.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1042,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1043,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1044,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:48:56,F,Round13,4/8/2019,guesser,13,2,unmatched,unmatched,bufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1045,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:23:47,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,nof,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1046,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1047,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1048,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1049,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:48:56,F,Round13,4/8/2019,guesser,13,2,unmatched,unmatched,wuwofs.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1050,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1051,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1052,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:37:44,F,Round9,4/8/2019,guesser,9,2,unmatched,unmatched,sefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1053,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1054,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,wuwofs.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1055,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:23:47,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,yefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1056,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:23:47,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,filu,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1057,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:24:41,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1058,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1059,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1060,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:24:41,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,rufa...,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1061,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1062,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:48:56,F,Round13,4/8/2019,guesser,13,2,unmatched,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1063,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,wefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1064,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1065,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,bufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1066,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:37:44,F,Round9,4/8/2019,guesser,9,2,unmatched,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1067,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,bufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1068,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,wuwofs.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1069,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1070,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,efo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1071,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1072,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,bufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1073,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,"filu,",1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1074,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1075,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,bufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1076,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,wuwofs.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1077,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,ufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1078,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,efo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1079,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1080,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:23:47,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,wefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1081,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1082,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:48:56,F,Round13,4/8/2019,guesser,13,2,unmatched,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1083,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1084,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1085,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,sefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1086,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,sefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1087,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:48:56,F,Round13,4/8/2019,guesser,13,2,unmatched,unmatched,sefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1088,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,efo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1089,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:38:25,F,Round9,4/8/2019,guesser,9,2,unmatched,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1090,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:38:25,F,Round9,4/8/2019,guesser,9,2,unmatched,unmatched,wuwofs...,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1091,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,nof,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1092,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1093,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,ufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1094,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:48:56,F,Round13,4/8/2019,guesser,13,2,unmatched,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1095,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1096,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,efo.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1097,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1098,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1099,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,wuwofs.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1100,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:43:13,F,Round11,4/8/2019,guesser,11,2,unmatched,unmatched,nof,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1101,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1102,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:24:41,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,wuwofs.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1103,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,wuwofs.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1104,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:38:25,F,Round9,4/8/2019,guesser,9,2,unmatched,unmatched,"nefo,",1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1105,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:23:47,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1106,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:23:47,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,wuwofs,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1107,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:23:47,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,blufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1108,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:15:39,F,Round2,4/8/2019,guesser,2,1,samespecies,unmatched,blufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1109,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:48:56,F,Round13,4/8/2019,guesser,13,2,unmatched,unmatched,nof,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1110,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1111,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:31:25,F,Round6,4/8/2019,guesser,6,1,samespecies,unmatched,efo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1112,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1113,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:58:48,F,Round18,4/8/2019,guesser,18,3,matched,unmatched,nof,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1114,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1115,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1116,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:37:44,F,Round9,4/8/2019,guesser,9,2,unmatched,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1117,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,ufo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1118,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:38:25,F,Round9,4/8/2019,guesser,9,2,unmatched,unmatched,sefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1119,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:23:47,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,wuwofs,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1120,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1121,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,filu.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1122,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:15:39,F,Round2,4/8/2019,guesser,2,1,samespecies,unmatched,wuwofs,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1123,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:15:39,F,Round2,4/8/2019,guesser,2,1,samespecies,unmatched,wefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1124,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:15:39,F,Round2,4/8/2019,guesser,2,1,samespecies,unmatched,filu,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1125,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:16:33,F,Round2,4/8/2019,guesser,2,1,samespecies,unmatched,rufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1126,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,10:05:05,F,Round20,4/8/2019,guesser,20,3,matched,unmatched,wuwofs.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1127,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:24:41,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,bufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1128,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:37:44,F,Round9,4/8/2019,guesser,9,2,unmatched,unmatched,nof,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1129,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,efo.,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1130,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,nof,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1131,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:53:26,F,Round16,4/8/2019,guesser,16,3,matched,unmatched,yufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1132,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:23:47,F,Round4,4/8/2019,guesser,4,1,samespecies,unmatched,nufa,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
1133,"44y-NcEkb0-nXJg4AAAA,0nDDV_3Bmoy1EaLhAAAB",playerB,9:48:56,F,Round13,4/8/2019,guesser,13,2,unmatched,unmatched,nefo,1,0,0,after,190,188,11,14,17.2727272727273,13.4285714285714,0.16,Female,21,Some college,Prolific
